topology,activation,rule,baseline,cluster,n_trials,gp_acc_mean,baseline_acc_mean,gp_loss_mean,baseline_loss_mean,wilcoxon_acc_stat,wilcoxon_acc_pval_raw,wilcoxon_loss_stat,wilcoxon_loss_pval_raw,binomial_wins,binomial_win_rate,wilcoxon_acc_pval_holm,wilcoxon_loss_pval_holm,acc_significant,loss_significant
deep_narrow,aggregation,GP_Rule_2,He_Kaiming,1,50,0.7804761475324631,0.7863293665647507,0.6351179713010788,0.618320872336626,530.0,0.8503071502457409,769.0,0.897761902591391,21,0.42,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,LeCun,1,50,0.7804761475324631,0.7891174495220185,0.6351179713010788,0.5618263155221939,429.5,0.965648369972957,992.0,0.9997923381873344,15,0.3,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,Orthogonal,1,50,0.7804761475324631,0.7851705515384674,0.6351179713010788,0.5779005753993988,497.0,0.9124983632060504,913.0,0.9965293102101187,17,0.34,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,FAVI,1,50,0.7804761475324631,0.7800549274682999,0.6351179713010788,0.5784286509454251,659.0,0.32184171340979384,906.0,0.9957061321817466,20,0.4,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,Laor,1,50,0.7804761475324631,0.7630198699235916,0.6351179713010788,0.6155248307436705,913.0,0.003912729016875844,727.0,0.805911237483083,23,0.46,0.125207328540027,1.0,False,False
deep_narrow,aggregation,GP_Rule_1,Xavier_Glorot,2,60,0.7297922829786937,0.7247976024945577,1.271897236009439,1.3624422714114188,738.0,0.10594213675833641,726.0,0.0820607251353862,35,0.5833333333333334,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_1,He_Kaiming,2,60,0.7297922829786937,0.7233714938163758,1.271897236009439,1.161137103413542,852.0,0.17288677887114218,627.0,0.0169970501054318,38,0.6333333333333333,1.0,0.5609026534792494,False,False
deep_narrow,aggregation,GP_Rule_1,LeCun,2,60,0.7297922829786937,0.730856188138326,1.271897236009439,1.272232332949837,729.0,0.35782289048081184,688.0,0.04735255533235102,39,0.65,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_1,Orthogonal,2,60,0.7297922829786937,0.7350697606801987,1.271897236009439,1.0541869431734086,783.0,0.6351845474331421,815.0,0.23081657464265048,35,0.5833333333333334,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_1,FAVI,2,60,0.7297922829786937,0.7272769858439764,1.271897236009439,0.9571087670822939,896.5,0.28904768001047587,1194.0,0.9800066965755856,27,0.45,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_1,Laor,2,60,0.7297922829786937,0.7142036204536756,1.271897236009439,0.9128449811289708,969.5,0.0809146186844607,939.0,0.5701195241689043,32,0.5333333333333333,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,Xavier_Glorot,2,60,0.7311229924360911,0.7247976024945577,1.0274783493330082,1.3624422714114188,1104.0,0.027178050579830155,762.0,0.13001393494884278,31,0.5166666666666667,0.7609854162352443,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,He_Kaiming,2,60,0.7311229924360911,0.7233714938163758,1.0274783493330082,1.161137103413542,899.5,0.08821797389690428,553.0,0.0038505576830898413,40,0.6666666666666666,1.0,0.1386200765912343,False,False
deep_narrow,aggregation,GP_Rule_2,LeCun,2,60,0.7311229924360911,0.730856188138326,1.0274783493330082,1.272232332949837,867.0,0.208183407015325,794.0,0.18653058887638857,33,0.55,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,Orthogonal,2,60,0.7311229924360911,0.7350697606801987,1.0274783493330082,1.0541869431734086,836.5,0.468336397824475,879.0,0.39549791017787095,32,0.5333333333333333,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,FAVI,2,60,0.7311229924360911,0.7272769858439764,1.0274783493330082,0.9571087670822939,890.5,0.30555160218120997,1160.0,0.9643524121202962,22,0.36666666666666664,1.0,1.0,False,False
deep_narrow,aggregation,GP_Rule_2,Laor,2,60,0.7311229924360911,0.7142036204536756,1.0274783493330082,0.9128449811289708,992.0,0.05677065820861153,874.0,0.38139246032085117,35,0.5833333333333334,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Xavier_Glorot,0,15,0.8901020963986714,0.8952694535255432,0.22197567497690518,0.2179000084598859,52.0,0.6806640625,72.0,0.755645751953125,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,He_Kaiming,0,15,0.8901020963986714,0.907679271697998,0.22197567497690518,0.19621645677834748,17.0,0.994873046875,107.0,0.99786376953125,4,0.26666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,LeCun,0,15,0.8901020963986714,0.89273016055425,0.22197567497690518,0.22892276669541994,69.0,0.3193359375,51.0,0.3193359375,8,0.5333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Orthogonal,0,15,0.8901020963986714,0.9023813128471374,0.22197567497690518,0.20733478888869286,24.5,0.9781350781738539,97.0,0.98492431640625,5,0.3333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,FAVI,0,15,0.8901020963986714,0.8976976434389751,0.22197567497690518,0.21016684211790562,36.0,0.91558837890625,75.0,0.8052978515625,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Laor,0,15,0.8901020963986714,0.8905444582303365,0.22197567497690518,0.2191846564412117,61.0,0.488983154296875,78.0,0.848602294921875,5,0.3333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Xavier_Glorot,0,15,0.8956819653511048,0.8952694535255432,0.21131966225802898,0.2179000084598859,67.5,0.3350330529567978,39.0,0.126190185546875,9,0.6,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,He_Kaiming,0,15,0.8956819653511048,0.907679271697998,0.21131966225802898,0.19621645677834748,22.0,0.987213134765625,81.0,0.885345458984375,5,0.3333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,LeCun,0,15,0.8956819653511048,0.89273016055425,0.21131966225802898,0.22892276669541994,68.0,0.339385986328125,32.0,0.060272216796875,10,0.6666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Orthogonal,0,15,0.8956819653511048,0.9023813128471374,0.21131966225802898,0.20733478888869286,32.0,0.946502685546875,74.0,0.789398193359375,4,0.26666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,FAVI,0,15,0.8956819653511048,0.8976976434389751,0.21131966225802898,0.21016684211790562,53.0,0.660614013671875,53.0,0.35986328125,10,0.6666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Laor,0,15,0.8956819653511048,0.8905444582303365,0.21131966225802898,0.2191846564412117,72.0,0.262237548828125,41.0,0.151397705078125,10,0.6666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Xavier_Glorot,0,15,0.8978308280309041,0.8952694535255432,0.20850749630481005,0.2179000084598859,52.0,0.32482201616586615,46.0,0.227142333984375,9,0.6,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,He_Kaiming,0,15,0.8978308280309041,0.907679271697998,0.20850749630481005,0.19621645677834748,23.0,0.98492431640625,91.0,0.9635009765625,3,0.2,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,LeCun,0,15,0.8978308280309041,0.89273016055425,0.20850749630481005,0.22892276669541994,76.0,0.1947021484375,49.0,0.28070068359375,6,0.4,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Orthogonal,0,15,0.8978308280309041,0.9023813128471374,0.20850749630481005,0.20733478888869286,27.0,0.9453331014713652,67.0,0.660614013671875,6,0.4,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,FAVI,0,15,0.8978308280309041,0.8976976434389751,0.20850749630481005,0.21016684211790562,70.0,0.29974365234375,62.0,0.5548095703125,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Laor,0,15,0.8978308280309041,0.8905444582303365,0.20850749630481005,0.2191846564412117,71.0,0.28070068359375,64.0,0.5980224609375,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Xavier_Glorot,0,15,0.8913803060849508,0.8952694535255432,0.22836095740397772,0.2179000084598859,53.0,0.660614013671875,62.0,0.5548095703125,9,0.6,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,He_Kaiming,0,15,0.8913803060849508,0.907679271697998,0.22836095740397772,0.19621645677834748,9.0,0.999237060546875,102.0,0.9937744140625,4,0.26666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,LeCun,0,15,0.8913803060849508,0.89273016055425,0.22836095740397772,0.22892276669541994,50.0,0.71929931640625,55.0,0.4019775390625,8,0.5333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Orthogonal,0,15,0.8913803060849508,0.9023813128471374,0.22836095740397772,0.20733478888869286,24.0,0.9632030380942798,84.0,0.91558837890625,5,0.3333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,FAVI,0,15,0.8913803060849508,0.8976976434389751,0.22836095740397772,0.21016684211790562,33.0,0.8895505546661007,77.0,0.834869384765625,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Laor,0,15,0.8913803060849508,0.8905444582303365,0.22836095740397772,0.2191846564412117,63.0,0.4451904296875,81.0,0.885345458984375,5,0.3333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Xavier_Glorot,0,15,0.892791497707367,0.8952694535255432,0.21381793357431889,0.2179000084598859,53.0,0.4874799594158549,55.0,0.4019775390625,6,0.4,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,He_Kaiming,0,15,0.892791497707367,0.907679271697998,0.21381793357431889,0.19621645677834748,27.0,0.972320556640625,89.0,0.95269775390625,4,0.26666666666666666,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,LeCun,0,15,0.892791497707367,0.89273016055425,0.21381793357431889,0.22892276669541994,60.0,0.511016845703125,51.0,0.3193359375,6,0.4,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Orthogonal,0,15,0.892791497707367,0.9023813128471374,0.21381793357431889,0.20733478888869286,18.5,0.983616484611803,75.0,0.8052978515625,6,0.4,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,FAVI,0,15,0.892791497707367,0.8976976434389751,0.21381793357431889,0.21016684211790562,58.0,0.5548095703125,64.0,0.5980224609375,8,0.5333333333333333,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Laor,0,15,0.892791497707367,0.8905444582303365,0.21381793357431889,0.2191846564412117,68.0,0.339385986328125,60.0,0.511016845703125,7,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Xavier_Glorot,1,50,0.7818948984146118,0.7928032279014587,0.575138145685196,0.5474187542498111,343.5,0.996273427629245,827.0,0.9668339974805447,23,0.46,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,He_Kaiming,1,50,0.7818948984146118,0.7829033035039902,0.575138145685196,0.5950686474144459,518.5,0.7620288359547887,511.0,0.11300501512593275,30,0.6,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,LeCun,1,50,0.7818948984146118,0.7884505617618561,0.575138145685196,0.5693273827433586,444.5,0.9294657813534903,644.0,0.5266969005085285,26,0.52,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Orthogonal,1,50,0.7818948984146118,0.7973367500305176,0.575138145685196,0.5667081344127655,221.0,0.9995911888117934,659.0,0.5833610981785045,29,0.58,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,FAVI,1,50,0.7818948984146118,0.7750638109445572,0.575138145685196,0.5794323512911796,804.0,0.028393022533210743,506.0,0.10397975915423796,29,0.58,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Laor,1,50,0.7818948984146118,0.7335284495353699,0.575138145685196,0.7751254150271416,1221.0,4.53761472840597e-11,56.0,5.7339022419000685e-11,46,0.92,4.083853255565373e-09,5.160512017710062e-09,True,True
deep_narrow,squashing,GP_Rule_2,Xavier_Glorot,1,50,0.7794637537002563,0.7928032279014587,0.6008363291621208,0.5474187542498111,313.0,0.9985551460314241,994.0,0.999808707345216,15,0.3,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,He_Kaiming,1,50,0.7794637537002563,0.7829033035039902,0.6008363291621208,0.5950686474144459,407.5,0.9511535290770391,602.0,0.36883026890192205,23,0.46,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,LeCun,1,50,0.7794637537002563,0.7884505617618561,0.6008363291621208,0.5693273827433586,385.5,0.9810975609903787,832.0,0.9703218839064309,17,0.34,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Orthogonal,1,50,0.7794637537002563,0.7973367500305176,0.6008363291621208,0.5667081344127655,247.0,0.9998614785768144,797.0,0.9384154847415083,21,0.42,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,FAVI,1,50,0.7794637537002563,0.7750638109445572,0.6008363291621208,0.5794323512911796,643.5,0.37890114892062954,794.0,0.9347705268541722,22,0.44,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Laor,1,50,0.7794637537002563,0.7335284495353699,0.6008363291621208,0.7751254150271416,1068.0,4.257583163505814e-07,82.0,8.784484251123104e-10,43,0.86,3.661521520615e-05,7.554656455965869e-08,True,True
deep_narrow,squashing,GP_Rule_3,Xavier_Glorot,1,50,0.7799482440948486,0.7928032279014587,0.577404732555151,0.5474187542498111,267.0,0.9997057206000636,903.0,0.9953039422808976,15,0.3,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,He_Kaiming,1,50,0.7799482440948486,0.7829033035039902,0.577404732555151,0.5950686474144459,522.5,0.8146779693290551,485.0,0.07166629757655318,30,0.6,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,LeCun,1,50,0.7799482440948486,0.7884505617618561,0.577404732555151,0.5693273827433586,413.5,0.9847042808924562,686.0,0.6804952574769132,23,0.46,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Orthogonal,1,50,0.7799482440948486,0.7973367500305176,0.577404732555151,0.5667081344127655,219.5,0.9999537247546203,651.0,0.5532764915146675,26,0.52,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,FAVI,1,50,0.7799482440948486,0.7750638109445572,0.577404732555151,0.5794323512911796,722.5,0.13693162402459164,551.0,0.20485179093006511,28,0.56,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Laor,1,50,0.7799482440948486,0.7335284495353699,0.577404732555151,0.7751254150271416,1208.5,1.773348024164601e-08,81.0,7.980780480920657e-10,44,0.88,1.5782797415064949e-06,6.943279018400972e-08,True,True
deep_narrow,squashing,GP_Rule_4,Xavier_Glorot,1,50,0.7792101466655731,0.7928032279014587,0.5869828464835882,0.5474187542498111,328.0,0.9976727658113429,924.0,0.9975438197428996,16,0.32,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,He_Kaiming,1,50,0.7792101466655731,0.7829033035039902,0.5869828464835882,0.5950686474144459,490.0,0.8426015312505107,552.0,0.2075960044262377,26,0.52,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,LeCun,1,50,0.7792101466655731,0.7884505617618561,0.5869828464835882,0.5693273827433586,374.5,0.9910449324484528,789.0,0.9283337024234468,18,0.36,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Orthogonal,1,50,0.7792101466655731,0.7973367500305176,0.5869828464835882,0.5667081344127655,262.5,0.999750782629806,755.0,0.8714381076223869,24,0.48,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,FAVI,1,50,0.7792101466655731,0.7750638109445572,0.5869828464835882,0.5794323512911796,655.0,0.3362323176998926,661.0,0.59081486170966,26,0.52,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Laor,1,50,0.7792101466655731,0.7335284495353699,0.5869828464835882,0.7751254150271416,1140.0,7.720139270263173e-08,71.0,2.948956634440947e-10,45,0.9,6.716521165128961e-06,2.5950818383080332e-08,True,True
deep_narrow,squashing,GP_Rule_5,Xavier_Glorot,1,50,0.784170452952385,0.7928032279014587,0.5683823493123055,0.5474187542498111,358.5,0.9942418368506615,832.0,0.9703218839064309,16,0.32,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,He_Kaiming,1,50,0.784170452952385,0.7829033035039902,0.5683823493123055,0.5950686474144459,571.0,0.5692114761374412,436.0,0.02589311501235869,31,0.62,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,LeCun,1,50,0.784170452952385,0.7884505617618561,0.5683823493123055,0.5693273827433586,491.5,0.9206408144449203,624.0,0.45050899615036144,26,0.52,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Orthogonal,1,50,0.784170452952385,0.7973367500305176,0.5683823493123055,0.5667081344127655,302.0,0.9993996874696961,587.0,0.31608663536552584,27,0.54,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,FAVI,1,50,0.784170452952385,0.7750638109445572,0.5683823493123055,0.5794323512911796,805.0,0.02775479373357702,532.0,0.15683282054805758,25,0.5,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Laor,1,50,0.784170452952385,0.7335284495353699,0.5683823493123055,0.7751254150271416,1120.0,2.427811997841882e-08,66.0,1.744870914421881e-10,45,0.9,2.1364745581008562e-06,1.552935113835474e-08,True,True
deep_narrow,squashing,GP_Rule_1,Xavier_Glorot,2,60,0.7368254085381826,0.7335169553756714,0.45806140433996917,0.5511165081212918,798.5,0.4983728812782534,322.0,6.3436295622767765e-06,43,0.7166666666666667,1.0,0.0004630849580462047,False,True
deep_narrow,squashing,GP_Rule_1,He_Kaiming,2,60,0.7368254085381826,0.730761777361234,0.45806140433996917,0.6687094967812299,855.5,0.16528344349255947,131.0,3.928523662251101e-09,48,0.8,1.0,3.3392451129134357e-07,False,True
deep_narrow,squashing,GP_Rule_1,LeCun,2,60,0.7368254085381826,0.7322995970646541,0.45806140433996917,0.5437165590624015,811.0,0.3656006351103458,385.0,4.776969577242871e-05,44,0.7333333333333333,1.0,0.0032483393125251523,False,True
deep_narrow,squashing,GP_Rule_1,Orthogonal,2,60,0.7368254085381826,0.7419703046480814,0.45806140433996917,0.5646090021977822,601.0,0.9459697848108423,363.0,2.4160300109245434e-05,45,0.75,1.0,0.0016912210076471803,False,True
deep_narrow,squashing,GP_Rule_1,FAVI,2,60,0.7368254085381826,0.7369474411010742,0.45806140433996917,0.42968837389101583,614.0,0.494047552646878,1152.0,0.9594814406255352,26,0.43333333333333335,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_1,Laor,2,60,0.7368254085381826,0.7227460235357285,0.45806140433996917,0.6651052661240101,1064.5,0.00680313884619991,282.0,1.581855944537773e-06,47,0.7833333333333333,0.5782668019269923,0.00012022105178487076,False,True
deep_narrow,squashing,GP_Rule_2,Xavier_Glorot,2,60,0.7322123507658641,0.7335169553756714,0.5730611742784579,0.5511165081212918,686.0,0.6866880047073392,969.0,0.6545103984565974,29,0.48333333333333334,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,He_Kaiming,2,60,0.7322123507658641,0.730761777361234,0.5730611742784579,0.6687094967812299,775.0,0.3898031672486377,384.0,4.633733510762869e-05,44,0.7333333333333333,1.0,0.0031972761224263796,False,True
deep_narrow,squashing,GP_Rule_2,LeCun,2,60,0.7322123507658641,0.7322995970646541,0.5730611742784579,0.5437165590624015,603.5,0.5356683558052672,1102.0,0.9156850810134318,23,0.38333333333333336,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Orthogonal,2,60,0.7322123507658641,0.7419703046480814,0.5730611742784579,0.5646090021977822,608.5,0.9720877345935163,978.0,0.6785976674339693,28,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,FAVI,2,60,0.7322123507658641,0.7369474411010742,0.5730611742784579,0.42968837389101583,767.0,0.7533977320417931,1581.0,0.9999995276655618,13,0.21666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_2,Laor,2,60,0.7322123507658641,0.7227460235357285,0.5730611742784579,0.6651052661240101,1035.0,0.026601521347958814,528.0,0.002193255108608514,37,0.6166666666666667,1.0,0.1403683269509449,False,False
deep_narrow,squashing,GP_Rule_3,Xavier_Glorot,2,60,0.73517953256766,0.7335169553756714,0.4604839636012912,0.5511165081212918,822.0,0.33153004965701016,311.0,4.365897515331585e-06,46,0.7666666666666667,1.0,0.0003230764161345373,False,True
deep_narrow,squashing,GP_Rule_3,He_Kaiming,2,60,0.73517953256766,0.730761777361234,0.4604839636012912,0.6687094967812299,883.0,0.32674908480814285,209.0,1.0110645220681171e-07,47,0.7833333333333333,1.0,8.29072908095856e-06,False,True
deep_narrow,squashing,GP_Rule_3,LeCun,2,60,0.73517953256766,0.7322995970646541,0.4604839636012912,0.5437165590624015,884.0,0.32388638531520975,404.0,8.435449920779621e-05,44,0.7333333333333333,1.0,0.0056517514469223455,False,True
deep_narrow,squashing,GP_Rule_3,Orthogonal,2,60,0.73517953256766,0.7419703046480814,0.4604839636012912,0.5646090021977822,630.0,0.9147183218902734,303.0,3.3139457311411234e-06,45,0.75,1.0,0.00024854592983558426,False,True
deep_narrow,squashing,GP_Rule_3,FAVI,2,60,0.73517953256766,0.7369474411010742,0.4604839636012912,0.42968837389101583,560.5,0.6110507496497672,1105.0,0.9190492034252847,27,0.45,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_3,Laor,2,60,0.73517953256766,0.7227460235357285,0.4604839636012912,0.6651052661240101,1037.0,0.02561529570347576,258.0,6.604832959018e-07,48,0.8,1.0,5.2838663672144e-05,False,True
deep_narrow,squashing,GP_Rule_4,Xavier_Glorot,2,60,0.7310016711552938,0.7335169553756714,0.4524442884450158,0.5511165081212918,743.0,0.746475788519813,277.0,1.3219741334135032e-06,44,0.7333333333333333,1.0,0.00010179200827283975,False,True
deep_narrow,squashing,GP_Rule_4,He_Kaiming,2,60,0.7310016711552938,0.730761777361234,0.4524442884450158,0.6687094967812299,715.5,0.6760346899439337,193.0,5.3306009899678825e-08,46,0.7666666666666667,1.0,4.424398821673342e-06,False,True
deep_narrow,squashing,GP_Rule_4,LeCun,2,60,0.7310016711552938,0.7322995970646541,0.4524442884450158,0.5437165590624015,774.0,0.7359863659920811,359.0,2.1286677047357068e-05,43,0.7166666666666667,1.0,0.0015113540703623517,False,True
deep_narrow,squashing,GP_Rule_4,Orthogonal,2,60,0.7310016711552938,0.7419703046480814,0.4524442884450158,0.5646090021977822,497.5,0.9928814389581994,331.0,8.57170887475086e-06,44,0.7333333333333333,1.0,0.0006171630389820619,False,True
deep_narrow,squashing,GP_Rule_4,FAVI,2,60,0.7310016711552938,0.7369474411010742,0.4524442884450158,0.42968837389101583,500.5,0.8673841673399865,1080.0,0.8877529603407661,26,0.43333333333333335,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_4,Laor,2,60,0.7310016711552938,0.7227460235357285,0.4524442884450158,0.6651052661240101,921.0,0.10290585445559974,273.0,1.1440881718634545e-06,46,0.7666666666666667,1.0,8.923887740534945e-05,False,True
deep_narrow,squashing,GP_Rule_5,Xavier_Glorot,2,60,0.730335944890976,0.7335169553756714,0.47271173118303217,0.5511165081212918,624.0,0.889391842344746,410.0,0.00010055840555156773,43,0.7166666666666667,1.0,0.00663685476640347,False,True
deep_narrow,squashing,GP_Rule_5,He_Kaiming,2,60,0.730335944890976,0.730761777361234,0.47271173118303217,0.6687094967812299,817.0,0.43841367840830886,176.0,2.660671794679778e-08,48,0.8,1.0,2.2349643075310134e-06,False,True
deep_narrow,squashing,GP_Rule_5,LeCun,2,60,0.730335944890976,0.7322995970646541,0.47271173118303217,0.5437165590624015,786.5,0.6246876853793595,454.0,0.00034477721193351484,40,0.6666666666666666,1.0,0.022410518775678463,False,True
deep_narrow,squashing,GP_Rule_5,Orthogonal,2,60,0.730335944890976,0.7419703046480814,0.47271173118303217,0.5646090021977822,536.0,0.9837080748738092,261.0,7.378875139525132e-07,45,0.75,1.0,5.8293113602248545e-05,False,True
deep_narrow,squashing,GP_Rule_5,FAVI,2,60,0.730335944890976,0.7369474411010742,0.47271173118303217,0.42968837389101583,447.0,0.8921676569005854,1149.0,0.9575209239577347,28,0.4666666666666667,1.0,1.0,False,False
deep_narrow,squashing,GP_Rule_5,Laor,2,60,0.730335944890976,0.7227460235357285,0.47271173118303217,0.6651052661240101,1006.0,0.04487852944151397,243.0,3.7683526782523854e-07,46,0.7666666666666667,1.0,3.052365669384432e-05,False,True
deep_narrow,linear,GP_Rule_1,Xavier_Glorot,0,15,0.8107996424039204,0.8526842395464579,165104082.99254507,0.24937250663836796,20.0,0.9884659678552782,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_1,He_Kaiming,0,15,0.8107996424039204,0.8439763228098551,165104082.99254507,0.31790909071763357,26.0,0.976043701171875,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_1,LeCun,0,15,0.8107996424039204,0.849943200747172,165104082.99254507,0.25306144046286744,23.0,0.98492431640625,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_1,Orthogonal,0,15,0.8107996424039204,0.8533096392949422,165104082.99254507,0.24923302593330543,21.0,0.989227294921875,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_1,FAVI,0,15,0.8107996424039204,0.8546732385953267,165104082.99254507,0.24670172085364658,21.0,0.989227294921875,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_1,Laor,0,15,0.8107996424039204,0.8305288116137187,165104082.99254507,0.4102918560306231,30.0,0.9583740234375,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,Xavier_Glorot,0,15,0.81347469886144,0.8526842395464579,1.11815655430158,0.24937250663836796,12.0,0.998321533203125,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,He_Kaiming,0,15,0.81347469886144,0.8439763228098551,1.11815655430158,0.31790909071763357,19.0,0.9822676462429814,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,LeCun,0,15,0.81347469886144,0.849943200747172,1.11815655430158,0.25306144046286744,22.0,0.987213134765625,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,Orthogonal,0,15,0.81347469886144,0.8533096392949422,1.11815655430158,0.24923302593330543,15.0,0.99664306640625,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,FAVI,0,15,0.81347469886144,0.8546732385953267,1.11815655430158,0.24670172085364658,13.0,0.99786376953125,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_2,Laor,0,15,0.81347469886144,0.8305288116137187,1.11815655430158,0.4102918560306231,37.0,0.8347321636460794,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_3,Xavier_Glorot,0,15,0.8237935483455658,0.8526842395464579,683.5857734680176,0.24937250663836796,19.0,0.992462158203125,120.0,1.0,0,0.0,1.0,1.0,False,False
deep_narrow,linear,GP_Rule_3,He_Kaiming,0,15,0.8237935483455658,0.8439763228098551,683.5857734680176,0.31790909071763357,21.5,0.9856321706407892,120.0,1.0,0,0.0,1.0,1.0,False,False
